, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
2689,50970,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4998,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2690,53,293,2,2,60,288,30,30,30.0,0.0,144,144,144.0,0.0,1187713.311,13651.87713,97.66666667,86.02519011,197,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,6825.938567,6825.938567,30,144,75.6,62.44037156,3898.8,0,0,0,0,0,0,0,0,1,94.5,30.0,144.0,64,0,0,0,0,0,0,2,60,2,288,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2691,53,173,2,2,134,390,67,67,67.0,0.0,195,195,195.0,0.0,3028901.734,23121.38728,57.66666667,94.68544415,167,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11560.69364,11560.69364,67,195,118.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,147.75,67.0,195.0,64,0,0,0,0,0,0,2,134,2,390,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2692,57783,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,75,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2693,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2694,443,118791030,607,939,8484,1574897,1150,0,13.97693575,69.41185827,4290,0,1677.206603,689.9982571,13329.12931,13.01445067,76887.39806,2112412.289,58900000,1,119000000,196024.802,3373352.026,58900000,16,119000000,126543.1258,2713855.971,59000000,1,0,0,0,0,12996,18792,5.109813426,7.904637244,0,4290,1023.51713,975.2526147,951117.6625,0,0,0,1,0,0,0,0,1,1024.179172,13.97693575,1677.206603,12996,0,0,0,0,0,0,607,8484,939,1574897,8192,511,573,20,617092.0,718287.5536,1124998,109186,58700000.0,225935.4658,58900000,58600000,1
2695,80,98280687,7,6,379,11595,379,0,54.14285714,143.2485353,5792,0,1932.5,2181.008184,121.8347202,0.132274208,8190057.25,28400000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,1,24393,4878.6,6565.586821,12175,14,0,0,0,0,232,200,0.071224573,0.061049634,0,5792,855.2857143,1666.266459,2776443.912,0,0,0,0,1,0,0,0,0,921.0769231,54.14285714,1932.5,232,0,0,0,0,0,0,7,379,6,11595,251,235,1,32,5.0,0.0,5,5,98300000.0,0.0,98300000,98300000,0
2696,80,12384,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,968.9922481,322.997416,4128.0,6884.859694,12077,47,307,307.0,0.0,307,307,12337,12337.0,0.0,12337,12337,0,0,0,0,40,64,161.498708,161.498708,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2697,80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2698,59946,209,2,1,248,6,242,6,124.0,166.8772004,6,6,6.0,0.0,1215311.005,14354.06699,104.5,67.17514421,152,57,209,209.0,0.0,209,209,0,0.0,0.0,0,0,1,0,0,0,40,20,9569.37799,4784.688995,6,242,124.0,136.2546635,18565.33333,0,1,0,0,1,0,0,0,0,165.3333333,124.0,6.0,40,0,0,0,0,0,0,2,248,1,6,288,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2699,53,483,1,1,53,113,53,53,53.0,0.0,113,113,113.0,0.0,343685.3002,4140.786749,483.0,0.0,483,483,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,2070.393375,2070.393375,53,113,73.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,109.5,53.0,113.0,20,0,0,0,0,0,0,1,53,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2700,443,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,313,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2701,80,98490833,6,7,368,11595,350,0,61.33333333,141.4477524,5792,0,1656.428571,2425.837852,121.4630807,0.131991979,8207569.417,28400000.0,98500000,2,98500000,19700000.0,44000000.0,98500000,3,98500000,16400000.0,40200000.0,98500000,47,0,0,0,0,164,232,0.060919375,0.071072604,0,5792,854.9285714,1848.168094,3415725.302,1,0,0,0,0,0,0,0,1,920.6923077,61.33333333,1656.428571,164,0,0,0,0,0,0,6,368,7,11595,0,235,3,20,13980.0,0.0,13980,13980,98500000.0,0.0,98500000,98500000,0
2702,80,3002029,5,7,298,11595,298,0,59.6,133.2696515,5792,0,1656.428571,2119.480114,3961.653935,3.997296495,272911.7273,647276.3505,2003739,1,3001511,750377.75,958590.7347,2003739,4,1252,208.6666667,299.6395613,802,1,0,0,0,0,184,232,1.665540206,2.331756289,0,5792,914.8461538,1716.780021,2947333.641,0,0,0,1,0,0,0,0,1,991.0833333,59.6,1656.428571,184,0,0,0,0,0,0,5,298,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2703,443,15335581,8,10,908,6775,568,0,113.5,197.0083392,2273,0,677.5,852.9832941,500.9917785,1.173740988,902093.0,2608117.039,9944633,3,10400000,1482583.571,3731775.449,9944633,541,15200000,1694405.0,3529262.83,10100000,3,0,0,0,0,172,224,0.521662661,0.652078327,0,2273,404.3684211,683.3848932,467014.9123,0,0,0,1,0,0,0,0,1,426.8333333,113.5,677.5,172,0,0,0,0,0,0,8,908,10,6775,8192,123,7,20,433452.0,0.0,433452,433452,9944633.0,0.0,9944633,9944633,1
2704,53,102579271,2,2,126,393,74,52,63.0,15.55634919,202,191,196.5,7.778174593,5.059501739,0.038994233,34200000.0,59200000.0,103000000,31131,103000000,103000000.0,0.0,103000000,103000000,103000000,103000000.0,0.0,103000000,103000000,0,0,0,0,60,64,0.019497117,0.019497117,52,202,118.6,71.78300635,5152.8,0,0,0,0,0,0,0,0,1,148.25,63.0,196.5,60,0,0,0,0,0,0,2,126,2,393,-1,-1,1,20,32313.0,0.0,32313,32313,103000000.0,0.0,103000000,103000000,1
2705,80,99202091,6,4,381,11595,381,0,63.5,155.5425987,8688,0,2898.75,4095.56617,120.7232618,0.100804327,11000000.0,33100000.0,99200000,0,99200000,19800000.0,44400000.0,99200000,0,5875,1958.333333,2724.693071,5095,178,0,0,0,0,200,136,0.060482596,0.040321731,0,8688,1088.727273,2665.305915,7103855.618,0,0,0,0,1,0,0,0,0,1197.6,63.5,2898.75,200,0,0,0,0,0,0,6,381,4,11595,251,235,1,32,2.0,0.0,2,2,99200000.0,0.0,99200000,99200000,0
2706,80,98735907,7,7,362,11595,362,0,51.71428571,136.8231392,4344,0,1656.428571,1547.737688,121.1008271,0.141792388,7595069.769,27400000.0,98700000,1,98700000,16500000.0,40300000.0,98700000,1,25696,4282.666667,6512.740396,14048,49,0,0,0,0,232,232,0.070896194,0.070896194,0,4344,797.1333333,1314.179857,1727068.695,0,0,0,0,1,0,0,0,1,854.0714286,51.71428571,1656.428571,232,0,0,0,0,0,0,7,362,7,11595,274,235,1,32,5.0,0.0,5,5,98700000.0,0.0,98700000,98700000,0
2707,80,9600655,8,6,296,11632,296,0,37.0,104.6518036,5840,0,1938.666667,2550.37524,1242.415231,1.458233839,738511.9231,1629383.848,5002531,1,4598124,656874.8571,1348764.699,3596724,1,8601070,1720214.0,2407234.904,5005016,14,0,0,0,0,272,200,0.83327648,0.62495736,0,5840,795.2,1806.24137,3262507.886,0,0,0,1,0,0,0,0,0,852.0,37.0,1938.666667,272,0,0,0,0,0,0,8,296,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2708,53,23397,1,1,49,91,49,49,49.0,0.0,91,91,91.0,0.0,5983.67312,85.48104458,23397.0,0.0,23397,23397,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.74052229,42.74052229,49,91,63.0,24.24871131,588.0,0,0,0,0,0,0,0,0,1,94.5,49.0,91.0,32,0,0,0,0,0,0,1,49,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2709,53,31957,1,1,49,65,49,49,49.0,0.0,65,65,65.0,0.0,3567.293551,62.58409738,31957.0,0.0,31957,31957,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.29204869,31.29204869,49,65,54.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,32,0,0,0,0,0,0,1,49,1,65,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2710,80,76602943,14,12,1392,1554,444,0,99.42857143,186.7461108,514,0,129.5,231.873202,38.45805245,0.339412547,3064117.72,4278365.966,9990101,34,72000000,5536875.462,4688784.453,10100000,111,76500000,6955938.545,4036174.977,10100000,24307,0,0,0,0,292,324,0.182760602,0.156651945,0,514,109.1111111,202.1981765,40884.10256,0,0,0,1,0,0,0,0,0,113.3076923,99.42857143,129.5,292,0,0,0,0,0,0,14,1392,12,1554,8192,249,13,20,181863.25,132161.7262,390681,87577,8815559.375,2122987.102,9990101,5066802,1
2711,80,85323983,6,7,346,11595,328,0,57.66666667,132.468361,7240,0,1656.428571,2698.609263,139.9489285,0.152360445,7110331.917,24600000.0,85200000,0,85200000,17000000.0,38100000.0,85200000,0,85300000,14200000.0,34800000.0,85200000,50,0,0,0,0,164,232,0.070320205,0.082040239,0,7240,853.3571429,2015.591366,4062608.555,1,0,0,0,0,0,0,0,1,919.0,57.66666667,1656.428571,164,0,0,0,0,0,0,6,346,7,11595,0,235,3,20,19025.0,0.0,19025,19025,85200000.0,0.0,85200000,85200000,0
2712,80,5299691,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.754760985,1766563.667,3039436.712,5276177,86,5299691,2649845.5,3714193.627,5276177,23514,0,0.0,0.0,0,0,0,0,0,0,104,40,0.566070739,0.188690246,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2713,88,988,2,2,2944,578,1472,1472,1472.0,0.0,289,289,289.0,0.0,3564777.328,4048.582996,329.3333333,526.735544,937,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,2024.291498,2024.291498,289,1472,998.8,647.9557855,419846.7,0,0,0,0,0,0,0,0,1,1248.5,1472.0,289.0,64,0,0,0,0,0,0,2,2944,2,578,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2714,80,99878055,8,6,328,11595,328,0,41.0,115.9655121,4344,0,1932.5,1977.812908,119.3755725,0.140170931,7682927.308,27700000.0,99700000,0,99700000,14200000.0,37700000.0,99700000,0,150776,30155.2,60779.14733,138492,35,0,0,0,0,264,200,0.080097675,0.060073256,0,4344,794.8666667,1525.882549,2328317.552,0,0,0,0,1,0,0,0,0,851.6428571,41.0,1932.5,264,0,0,0,0,0,0,8,328,6,11595,274,235,1,32,1007.0,0.0,1007,1007,99700000.0,0.0,99700000,99700000,0
2715,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2716,53,48579,1,1,77,159,77,77,77.0,0.0,159,159,159.0,0.0,4858.066243,41.1700529,48579.0,0.0,48579,48579,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.58502645,20.58502645,77,159,104.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,156.5,77.0,159.0,32,0,0,0,0,0,0,1,77,1,159,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2717,80,83326125,7,6,306,11595,306,0,43.71428571,115.6571287,4344,0,1932.5,1754.831473,142.8243543,0.156013495,6943843.75,24000000.0,83200000,1,83200000,13900000.0,34000000.0,83200000,1,145454,29090.8,57869.25266,132122,35,0,0,0,0,232,200,0.084007267,0.072006229,0,4344,850.0714286,1461.859746,2137033.918,0,0,0,0,1,0,0,0,0,915.4615385,43.71428571,1932.5,232,0,0,0,0,0,0,7,306,6,11595,274,235,1,32,1002.0,0.0,1002,1002,83200000.0,0.0,83200000,83200000,0
2718,80,84608890,9,5,298,11595,298,0,33.11111111,99.33333333,7251,0,2319.0,3337.608875,140.5644253,0.165467246,6508376.154,23400000.0,84400000,1,84400000,10600000.0,29800000.0,84400000,1,203762,50940.5,100295.4316,201375,4,0,0,0,0,296,168,0.106371801,0.059095445,0,7251,792.8666667,2106.225089,4436184.124,0,0,0,0,1,0,0,0,0,849.5,33.11111111,2319.0,296,0,0,0,0,0,0,9,298,5,11595,251,235,1,32,987.0,0.0,987,987,84400000.0,0.0,84400000,84400000,0
2719,53,48846,1,1,57,136,57,57,57.0,0.0,136,136,136.0,0.0,3951.193547,40.94501085,48846.0,0.0,48846,48846,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.47250543,20.47250543,57,136,83.33333333,45.61067127,2080.333333,0,0,0,0,0,0,0,0,1,125.0,57.0,136.0,20,0,0,0,0,0,0,1,57,1,136,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2720,53,214,2,2,110,334,55,55,55.0,0.0,167,167,167.0,0.0,2074766.355,18691.58879,71.33333333,117.4918437,207,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9345.794393,9345.794393,55,167,99.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,124.75,55.0,167.0,40,0,0,0,0,0,0,2,110,2,334,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2721,80,63101893,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110931696,10500000.0,11900000.0,32100000,998427,63100000,10500000.0,11900000.0,32100000,998427,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110931696,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7006401.0,0.0,7006401,7006401,18700000.0,12200000.0,32100000,8015709,0
2722,80,6971,4,0,6,0,6,0,1.5,3.0,0,0,0.0,0.0,860.7086501,573.8057667,2323.666667,3233.451613,6017,3,6971,2323.666667,3233.451613,6017,3,0,0.0,0.0,0,0,0,0,0,0,116,0,573.8057667,0.0,0,6,1.2,2.683281573,7.2,0,0,0,0,1,0,0,0,0,1.5,1.5,0.0,116,0,0,0,0,0,0,4,6,0,0,274,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2723,80,100886770,7,6,596,11595,298,0,85.14285714,145.4091109,4344,0,1932.5,1754.831473,120.838441,0.128857332,8407230.833,29000000.0,101000000,1,101000000,16800000.0,41000000.0,101000000,1,361551,72310.2,103567.8891,224133,15,0,0,0,0,232,200,0.069384717,0.059472615,0,4344,870.7857143,1450.897981,2105104.951,0,0,0,0,1,0,0,0,0,937.7692308,85.14285714,1932.5,232,0,0,0,0,0,0,7,596,6,11595,251,235,2,32,2.0,0.0,2,2,101000000.0,0.0,101000000,101000000,0
2724,80,1014,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4930.966469,253.5,498.3389074,1001,1,1014,253.5,498.3389074,1001,1,0,0.0,0.0,0,0,0,0,0,0,160,0,4930.966469,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2725,53,177,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1175141.243,22598.87006,59.0,58.81326381,121,4,4,4.0,0.0,4,4,52,52.0,0.0,52,52,0,0,0,0,40,40,11299.43503,11299.43503,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2726,80,99146756,5,7,337,11595,325,0,67.4,144.0340238,5792,0,1656.428571,2120.732252,120.3468523,0.121032704,9013341.455,29800000.0,99000000,39,99000000,24800000.0,49500000.0,99000000,961,99100000,16500000.0,40400000.0,99000000,45,0,0,0,0,144,232,0.050430293,0.070602411,0,5792,918.3076923,1715.961751,2944524.731,1,0,0,0,0,0,0,0,1,994.8333333,67.4,1656.428571,144,0,0,0,0,0,0,5,337,7,11595,0,235,2,20,12990.0,0.0,12990,12990,99000000.0,0.0,99000000,99000000,0
2727,52144,52,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,230769.2308,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2728,53,50125,1,1,43,71,43,43,43.0,0.0,71,71,71.0,0.0,2274.314214,39.90024938,50125.0,0.0,50125,50125,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.95012469,19.95012469,43,71,52.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,78.5,43.0,71.0,20,0,0,0,0,0,0,1,43,1,71,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2729,45084,29,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,34482.75862,34482.75862,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1267,319,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2730,443,2308381,58,76,1753,97053,389,0,30.22413793,86.86206915,1460,2,1277.013158,429.8302454,42803.15944,58.04934281,17356.24812,59779.5034,283944,0,2308381,40497.91228,88199.57652,283944,1,1775502,23673.36,68177.06457,257270,1,0,0,0,0,1180,1524,25.12583495,32.92350786,0,1460,731.8962963,701.606975,492252.3474,0,0,0,1,0,0,0,0,1,737.358209,30.22413793,1277.013158,1180,0,0,0,0,0,0,58,1753,76,97053,29200,17520,57,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2731,80,97914397,9,5,327,11595,321,0,36.33333333,106.768441,7251,0,2319.0,3337.608875,121.7594181,0.142982038,7531876.692,27200000.0,97900000,0,97900000,12200000.0,34600000.0,97900000,0,2105,526.25,735.1065116,1614,4,0,0,0,0,284,168,0.091917024,0.051065013,0,7251,794.8,2105.686322,4433914.886,0,0,0,0,1,0,0,0,0,851.5714286,36.33333333,2319.0,284,0,0,0,0,0,0,9,327,5,11595,251,235,2,20,1993.0,0.0,1993,1993,97900000.0,0.0,97900000,97900000,0
2732,53,49777,2,2,106,162,53,53,53.0,0.0,81,81,81.0,0.0,5384.012697,80.35839846,16592.33333,28732.70218,49770,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,40.17919923,40.17919923,53,81,64.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,80.25,53.0,81.0,64,0,0,0,0,0,0,2,106,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2733,53752,82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.4634,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2734,47198,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16666.66667,16666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,123,338,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2735,53,1071898,2,2,60,468,30,30,30.0,0.0,234,234,234.0,0.0,492.5841825,3.731698352,357299.3333,618854.5367,1071891,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,1.865849176,1.865849176,30,234,111.6,111.7354017,12484.8,0,0,0,0,0,0,0,0,1,139.5,30.0,234.0,64,0,0,0,0,0,0,2,60,2,468,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2736,53,47692,4,2,180,354,45,45,45.0,0.0,177,177,177.0,0.0,11196.84643,125.8072633,9538.4,13839.21299,30334,4,30343,10114.33333,17510.745,30334,4,4,4.0,0.0,4,4,0,0,0,0,128,64,83.87150885,41.93575442,45,177,82.71428571,64.40940481,4148.571429,0,0,0,0,0,0,0,0,0,96.5,45.0,177.0,128,0,0,0,0,0,0,4,180,2,354,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,1
2737,443,118346016,16,15,894,5339,219,0,55.875,73.78877512,2196,0,355.9333333,642.6166894,52.66759466,0.261943757,3944867.2,14900000.0,58900000,1,118000000,7889734.4,20700000.0,58900000,48,118000000,8436592.643,21400000.0,59000000,1,0,0,0,0,332,312,0.135196778,0.126746979,0,2196,194.78125,461.3887686,212879.5958,0,0,0,1,0,0,0,0,0,201.0645161,55.875,355.9333333,332,0,0,0,0,0,0,16,894,15,5339,8192,360,15,20,208783.5,35368.77409,233793,183774,58800000.0,92244.90803,58900000,58800000,1
2738,80,12967,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1388.139122,308.4753605,4322.333333,6649.020254,11981,26,12967,6483.5,7774.639059,11981,986,0,0.0,0.0,0,0,0,0,0,0,60,32,231.3565204,77.11884013,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2739,53,160,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1275000.0,25000.0,53.33333333,53.20087719,109,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12500.0,12500.0,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2740,80,99557163,7,5,351,11595,345,0,50.14285714,130.0390051,8688,0,2319.0,3774.237539,119.9913662,0.120533768,9050651.182,30000000.0,99500000,0,99600000,16600000.0,40600000.0,99500000,0,9922,2480.5,4348.96068,8999,188,0,0,0,0,220,168,0.070311365,0.050222403,0,8688,918.9230769,2466.60845,6084157.244,0,0,0,0,1,0,0,0,0,995.5,50.14285714,2319.0,220,0,0,0,0,0,0,7,351,5,11595,251,235,2,20,942.0,0.0,942,942,99500000.0,0.0,99500000,99500000,0
2741,80,190,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,63157.89474,10526.31579,190.0,0.0,190,190,190,190.0,0.0,190,190,0,0.0,0.0,0,0,0,0,0,0,40,0,10526.31579,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,31944,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
2742,80,183535,3,6,355,11595,355,0,118.3333333,204.9593456,5792,0,1932.5,2179.547086,65110.19697,49.03696843,22941.875,57712.73338,164936,3,18008,9004.0,12729.33627,18005,3,183473,36694.6,72115.96528,164936,42,0,0,0,0,104,200,16.34565614,32.69131228,0,5792,1195.0,1885.772462,3556137.778,0,0,0,1,0,0,0,0,2,1327.777778,118.3333333,1932.5,104,0,0,0,0,0,0,3,355,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
